Frame,GridMask...,img_backbone...,img_neck...,pts_bbox_head.get_bev_features,pts_bbox_head.get_detections...,UniADTrack.simple_test_track,PansegformerHead.forward_test,MotionHead.forward_test,OccHead.forward_test,PlanningHeadSingleMode.forward_test,velo_update...
3581,8008.0,17723.0,9316.0,18710.0,7906.0,98765.0,28437.0,18520.0,18079.0,7994.0,9059.0
3582,8696.0,28358.0,9098.0,18451.0,8860.0,110249.0,18182.0,18056.0,18605.0,8427.0,7640.0
3583,7358.0,18212.0,8830.0,18656.0,18987.0,108848.0,28782.0,18325.0,18890.0,18267.0,8376.0
3584,8645.0,27508.0,7991.0,19366.0,18448.0,116459.0,18674.0,18320.0,18541.0,8093.0,7149.0
3585,8133.0,28031.0,8708.0,17866.0,8981.0,107923.0,17802.0,18798.0,8792.0,18456.0,8578.0
3586,8150.0,17320.0,18565.0,19795.0,8438.0,109650.0,19778.0,18767.0,18826.0,18475.0,8419.0
3587,9326.0,18766.0,9249.0,18695.0,8751.0,110680.0,28605.0,18428.0,9798.0,17579.0,7432.0
3588,8360.0,17987.0,9201.0,18411.0,27782.0,120422.0,17933.0,17953.0,8315.0,19164.0,9238.0
3589,7939.0,17772.0,8894.0,18001.0,19467.0,110179.0,17437.0,18861.0,18819.0,8540.0,8658.0
3590,8253.0,8342.0,8825.0,18229.0,19137.0,100004.0,19427.0,19238.0,18412.0,8726.0,8719.0
3591,9085.0,18710.0,9255.0,17682.0,17503.0,98245.0,27772.0,8698.0,18988.0,8574.0,7895.0
3592,8195.0,17608.0,7425.0,27792.0,9450.0,107873.0,18251.0,28068.0,9369.0,19531.0,8803.0
3593,8544.0,17875.0,8650.0,18085.0,9123.0,96681.0,28799.0,8317.0,19308.0,9452.0,8812.0
3594,8578.0,8383.0,8368.0,19148.0,7968.0,89934.0,18718.0,18745.0,18356.0,8287.0,8907.0
3595,8435.0,18554.0,8249.0,17566.0,8338.0,98612.0,28003.0,18218.0,9167.0,8490.0,9129.0
3596,8695.0,17956.0,9477.0,18774.0,18322.0,109819.0,17698.0,17938.0,18991.0,8678.0,7720.0
3597,8200.0,18148.0,9021.0,18550.0,9184.0,98621.0,19189.0,8518.0,18528.0,7743.0,8485.0
3598,7985.0,17057.0,8280.0,7507.0,18989.0,78814.0,18038.0,18454.0,19062.0,68035.0,
3599,8959.0,18453.0,7824.0,18741.0,8963.0,97612.0,18434.0,19456.0,9005.0,28898.0,7405.0
3600,8776.0,18115.0,8895.0,18024.0,17858.0,100111.0,28231.0,7855.0,18507.0,9270.0,8925.0
3601,8548.0,18288.0,9098.0,17962.0,19031.0,99469.0,19176.0,18657.0,17212.0,18890.0,8719.0
3602,8233.0,17817.0,9109.0,8763.0,19812.0,100242.0,38810.0,18460.0,18110.0,8520.0,8660.0
3603,8883.0,18375.0,9497.0,18733.0,18582.0,117151.0,28016.0,18521.0,18071.0,8778.0,7292.0
3604,9171.0,8682.0,8703.0,17954.0,18941.0,100596.0,29041.0,9143.0,18617.0,8441.0,18006.0
3605,8250.0,29526.0,9090.0,18072.0,7762.0,109816.0,19433.0,7914.0,18600.0,8741.0,8630.0
3606,8640.0,8252.0,8942.0,18447.0,18256.0,89641.0,18805.0,18404.0,18889.0,9266.0,8739.0
3607,9132.0,9153.0,17637.0,18417.0,9269.0,100406.0,17652.0,17385.0,9076.0,8606.0,7600.0
3608,8410.0,8555.0,9016.0,17929.0,18467.0,100176.0,18880.0,7940.0,18490.0,7992.0,9011.0
3609,8493.0,18081.0,8170.0,17423.0,9376.0,98611.0,17566.0,19102.0,17412.0,9336.0,8383.0
3610,9134.0,18481.0,7932.0,19011.0,17759.0,118547.0,19023.0,19076.0,19078.0,9334.0,7628.0
3611,7830.0,18717.0,9091.0,18122.0,18267.0,117775.0,18748.0,19504.0,19797.0,8812.0,8781.0
3612,8280.0,27286.0,8684.0,18114.0,19468.0,119966.0,28597.0,9321.0,18877.0,28306.0,8919.0
3613,8895.0,18557.0,8315.0,17755.0,18416.0,98248.0,27468.0,17772.0,18219.0,28305.0,8509.0
3614,7905.0,17247.0,8848.0,18616.0,9056.0,109788.0,18479.0,18692.0,28508.0,28346.0,8823.0
3615,8416.0,17522.0,8630.0,18646.0,8587.0,109239.0,28258.0,19282.0,18749.0,49439.0,8553.0
3616,8797.0,18054.0,9065.0,18138.0,19481.0,109801.0,28467.0,18768.0,9319.0,28321.0,7700.0
3617,8034.0,19146.0,8614.0,17864.0,18923.0,109145.0,19003.0,18898.0,18999.0,27210.0,8348.0
3618,8234.0,17628.0,8230.0,17834.0,8289.0,87314.0,29266.0,8480.0,17644.0,9365.0,8328.0
3619,8177.0,17731.0,8410.0,18519.0,18979.0,98987.0,28052.0,8902.0,17625.0,37392.0,8473.0
3620,8297.0,18187.0,9512.0,19073.0,8268.0,100869.0,19029.0,8953.0,18654.0,27157.0,8962.0
3621,8992.0,18548.0,8938.0,18434.0,8823.0,110426.0,28113.0,19070.0,18213.0,28769.0,9701.0
3622,9304.0,9363.0,8956.0,18456.0,8964.0,100770.0,18602.0,18830.0,18263.0,38439.0,9154.0
3623,8146.0,17748.0,9187.0,18528.0,18022.0,108653.0,17988.0,17662.0,9803.0,57258.0,8656.0
3624,9064.0,8574.0,8756.0,17998.0,16920.0,88513.0,28571.0,18287.0,18335.0,18895.0,9045.0
3625,9094.0,18865.0,7688.0,18241.0,18529.0,110947.0,28463.0,19447.0,18802.0,37931.0,9549.0
3626,18201.0,9512.0,8730.0,18494.0,18336.0,99943.0,37079.0,18608.0,18166.0,37481.0,8401.0
3627,8522.0,17682.0,9168.0,18493.0,18731.0,110637.0,28302.0,17870.0,8392.0,27811.0,8696.0
3628,8694.0,18205.0,8113.0,18570.0,7281.0,108913.0,28975.0,17545.0,9034.0,28560.0,9035.0
3629,9652.0,19142.0,8517.0,17315.0,8410.0,108176.0,18382.0,28396.0,8284.0,28029.0,8180.0
3630,18273.0,19866.0,8211.0,18608.0,17184.0,109103.0,18913.0,19153.0,17794.0,18667.0,8563.0
3631,8149.0,28674.0,9005.0,8783.0,18678.0,108739.0,18162.0,18694.0,8064.0,17623.0,8042.0
3632,8302.0,17691.0,8654.0,18167.0,19042.0,99672.0,27923.0,19032.0,7796.0,17702.0,8642.0
3633,8655.0,17844.0,9137.0,17768.0,17337.0,98772.0,27851.0,18205.0,19148.0,7999.0,9259.0
3634,9033.0,9111.0,7584.0,18280.0,18516.0,99689.0,18011.0,9804.0,17958.0,8330.0,9717.0
3635,8531.0,18310.0,9008.0,18900.0,9204.0,91006.0,27133.0,18817.0,17780.0,8211.0,8809.0
3636,8770.0,18580.0,9149.0,18845.0,18062.0,101009.0,18376.0,18313.0,8990.0,17634.0,8980.0
3637,8001.0,16710.0,8441.0,17176.0,8989.0,96035.0,28428.0,8092.0,19023.0,8052.0,8299.0
3638,8572.0,26968.0,8584.0,17866.0,7659.0,97869.0,38300.0,9167.0,18274.0,18543.0,
3639,8010.0,26527.0,8995.0,18443.0,17992.0,107188.0,17209.0,29550.0,17284.0,77847.0,8489.0
3640,8630.0,8598.0,8411.0,17408.0,17985.0,98813.0,18920.0,18888.0,18581.0,98067.0,8806.0
3641,8232.0,17417.0,8414.0,17998.0,8900.0,105836.0,17924.0,18598.0,9210.0,67148.0,8457.0
3642,8659.0,17730.0,8749.0,8085.0,18437.0,89965.0,18979.0,8996.0,18388.0,48519.0,9294.0
3643,9122.0,19067.0,9706.0,28572.0,7843.0,111657.0,38788.0,19361.0,18978.0,58139.0,8336.0
3644,8875.0,18740.0,7469.0,18606.0,8965.0,98677.0,28317.0,19040.0,18928.0,27848.0,7866.0
3645,8269.0,17566.0,8065.0,19136.0,18655.0,108896.0,18953.0,18846.0,18541.0,18472.0,8546.0
3646,8344.0,8243.0,8592.0,19138.0,17497.0,89472.0,19123.0,19100.0,8811.0,16812.0,8532.0
3647,9155.0,18408.0,8998.0,18485.0,7943.0,99712.0,18317.0,18364.0,18357.0,8227.0,7635.0
3648,8962.0,18134.0,8546.0,19270.0,7960.0,109481.0,18918.0,18718.0,18457.0,8613.0,9597.0
3649,8920.0,18904.0,8149.0,18784.0,19470.0,101489.0,27301.0,19639.0,19003.0,8894.0,7667.0
3650,9188.0,19462.0,9332.0,18881.0,9348.0,103802.0,19401.0,19935.0,19899.0,8923.0,8058.0
3651,9032.0,18426.0,9724.0,19488.0,9386.0,104138.0,19178.0,18378.0,17973.0,9582.0,9289.0
3652,17992.0,9883.0,9501.0,17968.0,18245.0,101910.0,19501.0,18741.0,19448.0,8444.0,9150.0
3653,8436.0,18357.0,10125.0,8583.0,19202.0,92896.0,19442.0,18223.0,9227.0,8183.0,8954.0
3654,7837.0,18378.0,7866.0,19400.0,8594.0,89822.0,18914.0,28685.0,17929.0,9811.0,8398.0
3655,9002.0,18512.0,9339.0,19241.0,19449.0,102690.0,28923.0,19734.0,8003.0,19175.0,7835.0
3656,8773.0,18740.0,8902.0,18054.0,8586.0,100990.0,18753.0,8818.0,17213.0,9243.0,8995.0
3657,8649.0,18017.0,8807.0,18461.0,9086.0,100855.0,19014.0,18196.0,8253.0,9798.0,8906.0
3658,9575.0,8829.0,9310.0,18638.0,19482.0,113840.0,29057.0,19052.0,18496.0,8877.0,17930.0
3659,8336.0,17892.0,8745.0,18118.0,19511.0,120061.0,20154.0,19160.0,18977.0,8925.0,8106.0
3660,8563.0,18200.0,9470.0,18688.0,18125.0,110094.0,19451.0,18895.0,19062.0,9220.0,8801.0
3661,9177.0,28743.0,18787.0,18657.0,19164.0,130873.0,28695.0,18856.0,8334.0,10081.0,8040.0
3662,8751.0,8013.0,9338.0,18953.0,9236.0,101196.0,18804.0,19454.0,19565.0,8102.0,9696.0
3663,8968.0,18316.0,7991.0,29499.0,18542.0,110297.0,38603.0,19041.0,18514.0,17712.0,9118.0
3664,9802.0,18255.0,9403.0,9405.0,18763.0,103246.0,19256.0,18935.0,9265.0,18454.0,18130.0
3665,8579.0,9019.0,8977.0,28484.0,8327.0,100480.0,29617.0,18894.0,18377.0,27034.0,9355.0
3666,8977.0,19268.0,7980.0,18914.0,9298.0,101542.0,18666.0,18741.0,9499.0,18416.0,7902.0
3667,8722.0,18447.0,8201.0,19616.0,19157.0,103314.0,19015.0,18711.0,9064.0,27957.0,9122.0
3668,9181.0,18637.0,8734.0,18684.0,18821.0,102031.0,29207.0,19108.0,8933.0,18764.0,9077.0
3669,8196.0,18500.0,9067.0,19477.0,8215.0,90656.0,27757.0,9719.0,18174.0,18125.0,8371.0
3670,8527.0,18463.0,8446.0,18237.0,8517.0,100132.0,28857.0,8689.0,18844.0,18278.0,8473.0
3671,8483.0,8751.0,9152.0,28527.0,8173.0,101957.0,20098.0,17365.0,8687.0,28267.0,9261.0
3672,8616.0,18509.0,8241.0,28053.0,9524.0,109860.0,18083.0,17897.0,9678.0,28275.0,8715.0
3673,8878.0,18630.0,9171.0,18513.0,8937.0,100137.0,19082.0,19639.0,9134.0,18624.0,7686.0
3674,8905.0,8713.0,9687.0,9259.0,19743.0,101720.0,19197.0,18270.0,19767.0,18165.0,19121.0
3675,8174.0,17350.0,8342.0,19718.0,19657.0,100840.0,19788.0,19117.0,19194.0,7598.0,8005.0
3676,8521.0,18301.0,9383.0,8542.0,18019.0,109997.0,17551.0,18195.0,19001.0,9231.0,8917.0
3677,8216.0,8029.0,18049.0,9208.0,18003.0,89283.0,18225.0,19390.0,19260.0,9319.0,8884.0
3678,9535.0,18984.0,8960.0,19013.0,18803.0,103041.0,18675.0,19483.0,8983.0,8241.0,8385.0
3679,8769.0,18351.0,9326.0,19049.0,18663.0,92461.0,19230.0,18163.0,18935.0,127627.0,
3680,8283.0,17930.0,8586.0,18115.0,18492.0,109594.0,19428.0,8496.0,19124.0,18881.0,8460.0
3681,8842.0,17975.0,9496.0,19189.0,9609.0,102100.0,28813.0,8851.0,18837.0,8408.0,8433.0
3682,18592.0,8260.0,8903.0,28439.0,8310.0,120592.0,29738.0,8911.0,19482.0,9033.0,8847.0
3683,8290.0,17580.0,9223.0,9018.0,18692.0,101225.0,19077.0,18125.0,18477.0,9415.0,9118.0
3684,8694.0,18756.0,18460.0,19344.0,8936.0,101689.0,37360.0,18494.0,18269.0,18698.0,9020.0
3685,7956.0,19331.0,8568.0,17905.0,18798.0,100060.0,29407.0,9023.0,19383.0,8868.0,8560.0
3686,8011.0,9345.0,8255.0,19426.0,18378.0,92480.0,18230.0,19079.0,19468.0,9104.0,9585.0
3687,8516.0,28598.0,9846.0,9133.0,19298.0,103144.0,19492.0,18667.0,7507.0,19213.0,8403.0
3688,9469.0,9234.0,8973.0,18431.0,7955.0,101109.0,18797.0,8168.0,19000.0,8954.0,18626.0
3689,9381.0,19329.0,9502.0,19027.0,19266.0,103862.0,19845.0,18453.0,18926.0,9389.0,8581.0
3690,8951.0,19239.0,8729.0,8364.0,19349.0,93132.0,28644.0,18711.0,9177.0,18226.0,9133.0
3691,8933.0,18452.0,7868.0,17814.0,19546.0,99918.0,19355.0,18916.0,18273.0,8687.0,9045.0
3692,8891.0,28691.0,9236.0,8984.0,18130.0,120930.0,18591.0,17929.0,18580.0,9188.0,9210.0
3693,8586.0,18467.0,8491.0,8419.0,18701.0,110228.0,29476.0,8378.0,19463.0,9688.0,8974.0
3694,8903.0,8385.0,19093.0,9100.0,18518.0,101317.0,19735.0,19581.0,19359.0,8129.0,9044.0
3695,9233.0,9109.0,9165.0,18527.0,8656.0,102180.0,18118.0,19501.0,18448.0,9628.0,9854.0
3696,8443.0,17983.0,8647.0,8079.0,18304.0,97999.0,18870.0,9493.0,19071.0,8619.0,8299.0
3697,18055.0,9863.0,8631.0,18653.0,8415.0,101927.0,19091.0,19458.0,8061.0,8293.0,9334.0
3698,8830.0,18555.0,9315.0,18630.0,18360.0,101910.0,28875.0,18914.0,9324.0,9001.0,9062.0
3699,8552.0,18205.0,9059.0,18361.0,18057.0,100345.0,29025.0,8994.0,17908.0,8245.0,9251.0
3700,8266.0,17586.0,9277.0,19001.0,8180.0,99732.0,18341.0,18872.0,8630.0,9244.0,8408.0
3701,8479.0,8467.0,18336.0,19046.0,9451.0,101401.0,18603.0,8575.0,19580.0,8009.0,8720.0
3702,8754.0,18526.0,8549.0,8050.0,18959.0,88323.0,19478.0,18802.0,18665.0,8920.0,7498.0
3703,8225.0,8068.0,8863.0,18267.0,18638.0,89155.0,19569.0,9355.0,9928.0,18843.0,8311.0
3704,8220.0,8124.0,18516.0,18706.0,9123.0,109261.0,29693.0,18475.0,9462.0,8971.0,9817.0
3705,8878.0,18774.0,8976.0,17970.0,8999.0,91988.0,18012.0,18701.0,18212.0,9570.0,9204.0
3706,9559.0,18894.0,9013.0,17927.0,9016.0,101936.0,18537.0,18303.0,17477.0,8089.0,7989.0
3707,8753.0,8759.0,8228.0,18112.0,19253.0,89532.0,29234.0,9458.0,18183.0,7609.0,8224.0
3708,8827.0,18636.0,8197.0,19263.0,18826.0,110616.0,29212.0,18731.0,18823.0,9612.0,7796.0
3709,8324.0,18366.0,9890.0,8568.0,18399.0,91286.0,18520.0,19370.0,8264.0,9438.0,8571.0
3710,7674.0,18793.0,9408.0,19668.0,8381.0,102022.0,19281.0,17915.0,9042.0,19171.0,8495.0
3711,9118.0,8968.0,9658.0,18828.0,8631.0,102234.0,19315.0,8709.0,19500.0,8952.0,9329.0
3712,18156.0,19354.0,9192.0,18577.0,8868.0,111087.0,28954.0,18296.0,9065.0,8540.0,8499.0
3713,8648.0,18264.0,9379.0,19438.0,8098.0,102382.0,19351.0,19565.0,18672.0,9438.0,9227.0
3714,8294.0,18107.0,9515.0,19495.0,9596.0,102934.0,18249.0,19332.0,9235.0,9560.0,8372.0
3715,9697.0,19086.0,9015.0,18774.0,9237.0,102870.0,18641.0,19389.0,8070.0,9241.0,8394.0
3716,8912.0,8583.0,9017.0,18646.0,8725.0,82975.0,19871.0,19138.0,9060.0,19166.0,9468.0
3717,9536.0,9578.0,9612.0,18752.0,9125.0,103620.0,18381.0,19718.0,9135.0,8214.0,18107.0
3718,7700.0,19181.0,9020.0,18843.0,19982.0,101393.0,19059.0,19133.0,8685.0,18801.0,8065.0
3719,9426.0,19504.0,8840.0,18196.0,8607.0,92341.0,29128.0,8390.0,18599.0,19087.0,8255.0
3720,7830.0,19114.0,8307.0,18363.0,9783.0,83031.0,18311.0,18737.0,9485.0,19316.0,
3721,8465.0,18338.0,8907.0,18195.0,7977.0,99624.0,18864.0,19343.0,9133.0,9918.0,8805.0
3722,7606.0,19456.0,9262.0,19140.0,9592.0,93417.0,19004.0,18943.0,18925.0,9029.0,8336.0
3723,9344.0,18402.0,8389.0,17665.0,18652.0,109927.0,19046.0,9242.0,17772.0,8289.0,7831.0
3724,8993.0,8908.0,9653.0,19825.0,8232.0,83053.0,28873.0,18907.0,9670.0,18676.0,9114.0
3725,8997.0,28770.0,8815.0,17814.0,8691.0,121538.0,29273.0,17810.0,18072.0,9412.0,8388.0
3726,8287.0,7579.0,8838.0,18478.0,17277.0,87452.0,17568.0,18373.0,19961.0,8920.0,8213.0
3727,8577.0,18292.0,7456.0,19683.0,19116.0,99743.0,17858.0,9422.0,18526.0,9282.0,7751.0
3728,9229.0,18889.0,8052.0,9063.0,18885.0,100706.0,19226.0,18773.0,9674.0,8563.0,7865.0
3729,8814.0,8811.0,18623.0,19686.0,7692.0,101754.0,19927.0,8162.0,19428.0,8016.0,9451.0
3730,8944.0,18628.0,8031.0,19342.0,8432.0,101674.0,29201.0,9677.0,19038.0,9235.0,9135.0
3731,8210.0,8208.0,9718.0,18842.0,18906.0,91466.0,18324.0,18846.0,19363.0,9197.0,8426.0
3732,8846.0,18177.0,8565.0,17972.0,18780.0,108499.0,18437.0,18443.0,18822.0,19289.0,7700.0
3733,8980.0,17987.0,8876.0,18148.0,19695.0,101353.0,28865.0,8707.0,19083.0,18459.0,8890.0
3734,8082.0,7863.0,8493.0,17957.0,18288.0,88460.0,19371.0,18427.0,8774.0,29606.0,8533.0
3735,8985.0,8257.0,18364.0,19167.0,8211.0,101191.0,28399.0,9528.0,18240.0,29738.0,9209.0
3736,8823.0,8900.0,18236.0,9959.0,18088.0,92288.0,28932.0,9325.0,19313.0,29039.0,9153.0
3737,8365.0,8332.0,9580.0,19064.0,7636.0,92038.0,19197.0,18769.0,19639.0,28770.0,9291.0
3738,8360.0,17861.0,8662.0,19415.0,8685.0,100398.0,19387.0,8905.0,17978.0,28649.0,7199.0
3739,8646.0,18396.0,9464.0,19253.0,9589.0,104139.0,29787.0,8416.0,18519.0,18331.0,9283.0
3740,8170.0,8379.0,9817.0,19625.0,18373.0,102327.0,18033.0,19556.0,9240.0,19261.0,8345.0
3741,8117.0,19326.0,9480.0,9067.0,19258.0,91749.0,28968.0,19598.0,8799.0,19589.0,7767.0
3742,9501.0,19336.0,8723.0,18317.0,8202.0,100625.0,19525.0,18271.0,8373.0,17943.0,7777.0
3743,8131.0,19457.0,8384.0,9335.0,19408.0,92986.0,18380.0,8765.0,17941.0,8056.0,8469.0
3744,8278.0,8040.0,9059.0,18801.0,17495.0,90274.0,19629.0,19031.0,8378.0,7586.0,8618.0
3745,8810.0,18598.0,9071.0,8655.0,18711.0,92454.0,18197.0,19358.0,7796.0,9543.0,9061.0
3746,9287.0,19451.0,9321.0,18842.0,9208.0,102866.0,18828.0,19175.0,9797.0,19077.0,7712.0
3747,9463.0,20003.0,8554.0,18392.0,8934.0,101434.0,28669.0,9505.0,19481.0,9516.0,18084.0
3748,8864.0,18815.0,9279.0,18645.0,8521.0,100298.0,18954.0,9160.0,19077.0,18571.0,7577.0
3749,9223.0,8980.0,9416.0,18687.0,17722.0,92365.0,28311.0,9125.0,19351.0,38389.0,9528.0
3750,9294.0,8766.0,8433.0,17933.0,9308.0,91025.0,19717.0,18105.0,18654.0,59082.0,17993.0
3751,8836.0,8658.0,9320.0,18993.0,19256.0,92099.0,19141.0,17234.0,7839.0,56640.0,9012.0
3752,9403.0,9299.0,9716.0,18656.0,8609.0,93519.0,19694.0,18517.0,19065.0,38546.0,8914.0
3753,8735.0,17779.0,8468.0,17526.0,18565.0,98582.0,19374.0,9663.0,18757.0,19118.0,8677.0
3754,9277.0,8942.0,18362.0,9349.0,9042.0,101186.0,18387.0,8179.0,18499.0,18029.0,18034.0
3755,7550.0,19159.0,8415.0,18432.0,8084.0,89047.0,18261.0,18629.0,9077.0,9287.0,8289.0
3756,9006.0,18384.0,8938.0,18191.0,19457.0,110909.0,28631.0,19260.0,18428.0,8796.0,8297.0
3757,8096.0,18502.0,9515.0,18561.0,18465.0,120932.0,29111.0,9171.0,29479.0,8205.0,19643.0
3758,8097.0,18294.0,9165.0,19345.0,9073.0,92181.0,19801.0,8323.0,19051.0,8004.0,8678.0
3759,19042.0,8874.0,8527.0,19010.0,19223.0,102122.0,17728.0,17689.0,8479.0,18514.0,9128.0
3760,7325.0,18704.0,8017.0,18606.0,19319.0,90692.0,17999.0,18503.0,9310.0,9389.0,
3761,8627.0,8582.0,8436.0,9620.0,18728.0,90591.0,18284.0,18592.0,9752.0,9388.0,9127.0
3762,9368.0,8786.0,9981.0,9582.0,19848.0,92071.0,19284.0,18711.0,19058.0,8678.0,8138.0
3763,8879.0,8207.0,8669.0,18196.0,17970.0,90176.0,28664.0,18986.0,9061.0,9068.0,9265.0
3764,9636.0,18555.0,8793.0,18658.0,7980.0,91550.0,28898.0,9016.0,18716.0,9387.0,8537.0
3765,9186.0,18826.0,9006.0,18564.0,18394.0,101108.0,19073.0,18423.0,19366.0,9303.0,8510.0
3766,8943.0,18927.0,8246.0,17682.0,8805.0,100720.0,20008.0,19535.0,19626.0,8445.0,8865.0
3767,8833.0,18414.0,8562.0,18468.0,9710.0,102612.0,19280.0,19850.0,19534.0,8544.0,9083.0
3768,8847.0,8661.0,18316.0,9858.0,18113.0,90944.0,19173.0,17470.0,8594.0,10273.0,7544.0
3769,9076.0,19185.0,8398.0,18171.0,9473.0,101067.0,18677.0,18491.0,9337.0,9408.0,7525.0
3770,7855.0,19000.0,8119.0,19094.0,8323.0,99733.0,18684.0,8971.0,19124.0,9224.0,8459.0
3771,9400.0,19076.0,8906.0,8482.0,9708.0,99550.0,17805.0,17212.0,18523.0,7682.0,8170.0
3772,9030.0,8736.0,8405.0,17490.0,18166.0,91240.0,28510.0,9268.0,18681.0,8269.0,9369.0
3773,8779.0,8533.0,8822.0,18355.0,9311.0,90975.0,18810.0,19485.0,8001.0,8548.0,8906.0
3774,8637.0,28580.0,8337.0,17008.0,17988.0,117073.0,29788.0,29188.0,9608.0,17962.0,7708.0
3775,9122.0,18312.0,8721.0,19412.0,18847.0,102265.0,28986.0,9332.0,18832.0,8613.0,9053.0
3776,8799.0,8494.0,8450.0,17596.0,17436.0,80286.0,28543.0,19217.0,9681.0,19053.0,9464.0
3777,7733.0,8054.0,8472.0,9232.0,18445.0,97783.0,28878.0,18027.0,19105.0,39109.0,8127.0
3778,8756.0,28556.0,8957.0,18687.0,19406.0,132974.0,18890.0,8738.0,19092.0,17957.0,9057.0
3779,7995.0,18023.0,8552.0,18798.0,8587.0,89840.0,28854.0,19316.0,8767.0,28334.0,8219.0
3780,8636.0,28612.0,9944.0,9121.0,19058.0,102214.0,18188.0,18344.0,7859.0,28438.0,8686.0
3781,8522.0,18607.0,17723.0,8967.0,18208.0,100413.0,18812.0,19108.0,18844.0,39558.0,9069.0
3782,8549.0,17955.0,9334.0,19168.0,8758.0,90076.0,29808.0,9284.0,18801.0,29366.0,8194.0
3783,8408.0,18073.0,9138.0,18965.0,9076.0,90375.0,19011.0,19632.0,18482.0,39133.0,8640.0
3784,8792.0,8153.0,9704.0,18992.0,9329.0,82889.0,19060.0,19377.0,19096.0,38825.0,9246.0
3785,8745.0,18239.0,9111.0,19206.0,8005.0,100598.0,18906.0,19669.0,9435.0,38577.0,7658.0
3786,9587.0,19672.0,18301.0,8595.0,18534.0,102117.0,18008.0,18024.0,8926.0,58035.0,8183.0
3787,8232.0,17953.0,8039.0,18159.0,9584.0,100029.0,18569.0,19256.0,8973.0,47807.0,8395.0
3788,9407.0,8860.0,8518.0,19395.0,8660.0,92875.0,19473.0,18239.0,19689.0,40159.0,9813.0
3789,8564.0,18429.0,9937.0,9359.0,19157.0,101989.0,28809.0,9718.0,19049.0,47088.0,8833.0
3790,9204.0,18643.0,8222.0,17233.0,8582.0,98873.0,18367.0,19021.0,19170.0,38117.0,7794.0
3791,9226.0,18857.0,9037.0,27867.0,8046.0,109713.0,27240.0,17914.0,8452.0,49410.0,8579.0
3792,9001.0,18458.0,9306.0,19054.0,9446.0,92901.0,28525.0,8484.0,8691.0,28943.0,9211.0
3793,9199.0,19263.0,9653.0,9201.0,18860.0,101738.0,18567.0,8300.0,18839.0,19169.0,7485.0
3794,8813.0,18871.0,9296.0,19286.0,9050.0,103915.0,28030.0,19338.0,18967.0,18199.0,9223.0
3795,8590.0,18030.0,8078.0,18998.0,18532.0,109692.0,29172.0,9428.0,18158.0,18746.0,8890.0
3796,9870.0,9079.0,9434.0,19077.0,18120.0,102735.0,28548.0,9271.0,18421.0,9145.0,18340.0
3797,8897.0,18917.0,9527.0,18889.0,7613.0,102213.0,18469.0,9340.0,18842.0,9457.0,8363.0
3798,9007.0,8763.0,8673.0,17703.0,18514.0,91126.0,18384.0,19109.0,9415.0,9392.0,9065.0
3799,7738.0,19143.0,8117.0,18821.0,8632.0,88269.0,29359.0,9273.0,18837.0,9133.0,7567.0
3800,8629.0,18164.0,9249.0,18494.0,8479.0,101003.0,17644.0,18723.0,17926.0,9118.0,8969.0
3801,9799.0,9502.0,9767.0,18989.0,8438.0,84143.0,18536.0,19362.0,8852.0,8078.0,
3802,9068.0,18570.0,8787.0,18619.0,18545.0,101425.0,18320.0,19072.0,8847.0,9965.0,9025.0
3803,7983.0,18131.0,9764.0,9295.0,18641.0,91143.0,18762.0,18961.0,8305.0,19107.0,8280.0
3804,9227.0,19272.0,8492.0,18286.0,7741.0,101149.0,18301.0,18976.0,9291.0,19337.0,8612.0
3805,18305.0,9187.0,18158.0,9990.0,18364.0,100705.0,28030.0,8273.0,19040.0,8913.0,8121.0
3806,9464.0,19423.0,9415.0,19313.0,9475.0,104577.0,18312.0,17781.0,18718.0,9509.0,7870.0
3807,8353.0,17769.0,8506.0,17110.0,7988.0,86967.0,28718.0,9284.0,19050.0,8813.0,8701.0
3808,9898.0,9095.0,9534.0,18961.0,9221.0,103604.0,19105.0,18237.0,18124.0,8916.0,18039.0
3809,8394.0,8154.0,18067.0,9348.0,19391.0,89121.0,19051.0,17905.0,8680.0,9413.0,6957.0
3810,8062.0,17940.0,8494.0,17920.0,9583.0,99706.0,19559.0,7420.0,18645.0,8960.0,8880.0
3811,9339.0,19406.0,8476.0,18011.0,9654.0,101837.0,27844.0,9766.0,9136.0,18754.0,8229.0
3812,8771.0,8706.0,8581.0,18219.0,19836.0,92134.0,18516.0,19013.0,9566.0,19384.0,9343.0
3813,9541.0,19305.0,8935.0,18392.0,9383.0,102472.0,18247.0,19039.0,8802.0,9735.0,7984.0
3814,8137.0,18614.0,8429.0,17125.0,18903.0,98971.0,18409.0,17968.0,19088.0,18059.0,8923.0
3815,8859.0,18725.0,8924.0,18267.0,18524.0,102138.0,19360.0,19498.0,8487.0,19159.0,9278.0
3816,9294.0,18926.0,9309.0,8787.0,17491.0,90647.0,28375.0,8479.0,18482.0,18371.0,7476.0
3817,7779.0,19005.0,8335.0,17599.0,7868.0,87361.0,18212.0,18057.0,9259.0,18502.0,8421.0
3818,8202.0,19658.0,8303.0,17903.0,18072.0,99741.0,28437.0,8518.0,18487.0,19638.0,9146.0
3819,9195.0,8850.0,8708.0,18066.0,17947.0,98873.0,19272.0,18867.0,9870.0,18403.0,9520.0
